Name,Formula,Property,Value,Unit
Sodium sulfide,Na2S,UNNumber,1385,(anhydrous)1849 (hydrate)
Sodium sulfide,Na2S,RTECS,WE1905000,
Sodium sulfide,Na2S,ChEBI_Ref,{{ebicite|changed|EBI}},
Sodium sulfide,Na2S,ChEBI,76208,
Sodium sulfide,Na2S,ChemSpiderID_Ref,{{chemspidercite|changed|chemspider}},
Sodium sulfide,Na2S,ChemSpiderID,14120,
Sodium sulfide,Na2S,SMILES,[Na+].[Na+].[S-2],
Sodium sulfide,Na2S,InChI,1/2Na.S/q2*+1;-2,
Sodium sulfide,Na2S,InChIKey,GRVFOGOEDUUMBP-UHFFFAOYAP,
Sodium sulfide,Na2S,StdInChI_Ref,{{stdinchicite|changed|chemspider}},
Sodium sulfide,Na2S,StdInChI,1S/2Na.S/q2*+1;-2,
Sodium sulfide,Na2S,StdInChIKey_Ref,{{stdinchicite|changed|chemspider}},
Sodium sulfide,Na2S,StdInChIKey,GRVFOGOEDUUMBP-UHFFFAOYSA-N,
Sodium sulfide,Na2S,MolarMass,78.0452,g/mol (anhydrous)240.18 g/mol (nonahydrate)
Sodium sulfide,Na2S,Appearance,"colorless, hygroscopic solid",
Sodium sulfide,Na2S,Odor,rotten eggs,
Sodium sulfide,Na2S,Solubility,12.4,g/100 mL (0 °C)  18.6 g/100 mL (20 °C)  39 g/100 mL (50 °C)
Sodium sulfide,Na2S,SolubleOther,insoluble in [[ether]]  slightly soluble in [[alcohol]],
Sodium sulfide,Na2S,Density,1.856,g/cm3 (anhydrous)  1.58 g/cm3 (pentahydrate)  1.43 g/cm3 (nonohydrate)
Sodium sulfide,Na2S,MeltingPtC,1176,
Sodium sulfide,Na2S,MeltingPt_notes,100,°C (pentahydrate)  50 °C (nonahydrate)
Sodium sulfide,Na2S,CrystalStruct,"[[Antifluorite]] (cubic), [[Pearson symbol|''cF12'']]",
Sodium sulfide,Na2S,SpaceGroup,"Fm3m, No. 225",
Sodium sulfide,Na2S,Coordination,Tetrahedral (Na+); cubic (S2−),
Sodium sulfide,Na2S,ExternalSDS,[http://www.inchem.org/documents/icsc/icsc/eics1047.htm ICSC 1047],
Sodium sulfide,Na2S,EUClass,Corrosive ('''C''')Dangerous for the environment ('''N'''),
Sodium sulfide,Na2S,RPhrases,"{{R31}}, {{R34}}, {{R50}}",
Sodium sulfide,Na2S,SPhrases,"{{S1/2}}, {{S26}}, {{S45}}, {{S61}}",
Sodium sulfide,Na2S,NFPA-H,3,
Sodium sulfide,Na2S,NFPA-F,1,
Sodium sulfide,Na2S,NFPA-R,1,
Sodium sulfide,Na2S,AutoignitionPt,>,
Sodium sulfide,Na2S,AutoignitionPtC,480,
Sodium sulfide,Na2S,OtherAnions,[[Sodium oxide]][[Sodium selenide]][[Sodium telluride]],
Sodium sulfide,Na2S,OtherCations,[[Lithium sulfide]][[Potassium sulfide]],
Sodium sulfide,Na2S,OtherCompounds,[[Sodium hydrosulfide]],
Sodium sulfite,Na2SO3,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Sodium sulfite,Na2SO3,ChemSpiderID,22845,
Sodium sulfite,Na2SO3,ChEBI_Ref,{{ebicite|changed|EBI}},
Sodium sulfite,Na2SO3,ChEBI,86477,
Sodium sulfite,Na2SO3,UNII_Ref,{{fdacite|correct|FDA}},
Sodium sulfite,Na2SO3,UNII,VTK01UQK3G,
Sodium sulfite,Na2SO3,InChI,"1/2Na.H2O3S/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",
Sodium sulfite,Na2SO3,InChIKey,GEHJYWRUCIMESM-NUQVWONBAK,
Sodium sulfite,Na2SO3,SMILES,[O-]S(=O)[O-].[Na+].[Na+],
Sodium sulfite,Na2SO3,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Sodium sulfite,Na2SO3,StdInChI,"1S/2Na.H2O3S/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",
Sodium sulfite,Na2SO3,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Sodium sulfite,Na2SO3,StdInChIKey,GEHJYWRUCIMESM-UHFFFAOYSA-L,
Sodium sulfite,Na2SO3,CASNo,7757-83-7,
Sodium sulfite,Na2SO3,CASNo_Ref,{{cascite|correct|CAS}},
Sodium sulfite,Na2SO3,PubChem,24437,
Sodium sulfite,Na2SO3,RTECS,WE2150000,
Sodium sulfite,Na2SO3,EINECS,231-821-4,
Sodium sulfite,Na2SO3,MolarMass,126.043,g/mol
Sodium sulfite,Na2SO3,Appearance,white solid,
Sodium sulfite,Na2SO3,Odor,odorless,
Sodium sulfite,Na2SO3,Density,2.633,g/cm3 (anhydrous)1.561 g/cm3 (heptahydrate)
Sodium sulfite,Na2SO3,Solubility,27.0,g/100 mL water (20 °C)
Sodium sulfite,Na2SO3,SolubleOther,"soluble in [[glycerol]]  insoluble in [[ammonia]], [[chlorine]]",
Sodium sulfite,Na2SO3,MeltingPtC,33.4,
Sodium sulfite,Na2SO3,MeltingPt_notes,500,°C (anhydrous)
Sodium sulfite,Na2SO3,BoilingPt,Decomposes(separate (substances) into constituent elements),
Sodium sulfite,Na2SO3,RefractIndex,1.565,
Sodium sulfite,Na2SO3,pKa,9,(heptahydrate)
Sodium sulfite,Na2SO3,LogP,-4,
Sodium sulfite,Na2SO3,CrystalStruct,hexagonal (anhydrous)monoclinic (heptahydrate),
Sodium sulfite,Na2SO3,ExternalSDS,[http://www.inchem.org/documents/icsc/icsc/eics1200.htm ICSC 1200],
Sodium sulfite,Na2SO3,FlashPt,Non-flammable,
Sodium sulfite,Na2SO3,NFPA-H,2,
Sodium sulfite,Na2SO3,NFPA-F,0,
Sodium sulfite,Na2SO3,NFPA-R,0,
Sodium sulfite,Na2SO3,OtherAnions,[[Sodium selenite]],
Sodium sulfite,Na2SO3,OtherCations,[[Potassium sulfite]],
Sodium sulfite,Na2SO3,OtherCompounds,[[Sodium bisulfite]][[Sodium metabisulfite]][[Sodium sulfate]],
Sodium tellurite,Na2TeO3,SMILES,[Na+].[Na+].[O-][Te]([O-])=O,
Sodium tellurite,Na2TeO3,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Sodium tellurite,Na2TeO3,ChemSpiderID,23309,
Sodium tellurite,Na2TeO3,InChI,"1/2Na.H2O3Te/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",
Sodium tellurite,Na2TeO3,InChIKey,VOADVZVYWFSHSM-NUQVWONBAS,
Sodium tellurite,Na2TeO3,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Sodium tellurite,Na2TeO3,StdInChI,"1S/2Na.H2O3Te/c;;1-4(2)3/h;;(H2,1,2,3)/q2*+1;/p-2",
Sodium tellurite,Na2TeO3,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Sodium tellurite,Na2TeO3,StdInChIKey,VOADVZVYWFSHSM-UHFFFAOYSA-L,
Sodium tellurite,Na2TeO3,CASNo_Ref,{{cascite|changed|??}},
Sodium tellurite,Na2TeO3,CASNo,10102-20-2,
Sodium tellurite,Na2TeO3,UNII_Ref,{{fdacite|changed|FDA}},
Sodium tellurite,Na2TeO3,UNII,0BB57LA23Y,
Sodium tellurite,Na2TeO3,PubChem,24935,
Sodium tellurite,Na2TeO3,RTECS,WY2450000,
Sodium tellurite,Na2TeO3,EINECS,233-268-4,
Sodium tellurite,Na2TeO3,MolarMass,221.57774,g/mol
Sodium tellurite,Na2TeO3,Appearance,"white crystals, powder",
Sodium tellurite,Na2TeO3,Density,6.245,g/cm3
Sodium tellurite,Na2TeO3,Solubility,100,mg/mL at 68°F
Sodium tellurite,Na2TeO3,MeltingPtC,710,
Sodium tellurite,Na2TeO3,BoilingPt,unknown (very high),
Sodium tellurite,Na2TeO3,CrystalStruct,rhombic,
Sodium tellurite,Na2TeO3,RPhrases,{{R23}} {{R24}} {{R25}},
Sodium tellurite,Na2TeO3,SPhrases,{{S22}} {{S36}} {{S37}} {{S39}} {{S45}},
Sodium tellurite,Na2TeO3,LD50,83,"mg/kg (rat, oral)"
Sodium thioantimoniate,Na3SbS4&middot;9H2O,Appearance,Yellow crystals,
Sodium thioantimoniate,Na3SbS4&middot;9H2O,Density,1.806,"g/cm3, solid"
Sodium thioantimoniate,Na3SbS4&middot;9H2O,MeltingPtC,87,
Sodium thioantimoniate,Na3SbS4&middot;9H2O,OtherAnions,Potassium thioantimoniate,
Sodium thioantimoniate,Na3SbS4&middot;9H2O,OtherCompounds,[[Antimony(III) sulfide]]}},
Sodium thiocyanate,NaSCN,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Sodium thiocyanate,NaSCN,ChemSpiderID,10443,
Sodium thiocyanate,NaSCN,UNII_Ref,{{fdacite|correct|FDA}},
Sodium thiocyanate,NaSCN,UNII,5W0K9HKA05,
Sodium thiocyanate,NaSCN,InChI,1S/CHNS.Na/c2-1-3;/h3H;/q;+1/p-1,
Sodium thiocyanate,NaSCN,InChIKey,VGTPCRGMBIAPIM-REWHXWOFAB,
Sodium thiocyanate,NaSCN,ChEBI_Ref,{{ebicite|correct|EBI}},
Sodium thiocyanate,NaSCN,ChEBI,30952,
Sodium thiocyanate,NaSCN,ChEMBL_Ref,{{ebicite|changed|EBI}},
Sodium thiocyanate,NaSCN,ChEMBL,1644028,
Sodium thiocyanate,NaSCN,ChEMBL2_Ref,{{ebicite|correct|EBI}},
Sodium thiocyanate,NaSCN,ChEMBL2,84336,
Sodium thiocyanate,NaSCN,ChEMBL3_Ref,{{ebicite|correct|EBI}},
Sodium thiocyanate,NaSCN,ChEMBL3,1078613,
Sodium thiocyanate,NaSCN,SMILES,[Na+].[S-]C#N,
Sodium thiocyanate,NaSCN,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Sodium thiocyanate,NaSCN,StdInChI,1S/CHNS.Na/c2-1-3;/h3H;/q;+1/p-1,
Sodium thiocyanate,NaSCN,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Sodium thiocyanate,NaSCN,StdInChIKey,VGTPCRGMBIAPIM-UHFFFAOYSA-M,
Sodium thiocyanate,NaSCN,InChIKey1,VGTPCRGMBIAPIM-UHFFFAOYSA-M,
Sodium thiocyanate,NaSCN,CASNo,540-72-7,
Sodium thiocyanate,NaSCN,CASNo_Ref,{{cascite|correct|CAS}},
Sodium thiocyanate,NaSCN,PubChem,516871,
Sodium thiocyanate,NaSCN,EINECS,208-754-4,
Sodium thiocyanate,NaSCN,RTECS,XL2275000,
Sodium thiocyanate,NaSCN,MolarMass,81.072,g/mol
Sodium thiocyanate,NaSCN,Appearance,[[deliquescent]] colorless crystals,
Sodium thiocyanate,NaSCN,Density,1.735,g/cm3
Sodium thiocyanate,NaSCN,MeltingPtC,287,
Sodium thiocyanate,NaSCN,BoilingPtC,307,
Sodium thiocyanate,NaSCN,BoilingPt_notes,decomposes,
Sodium thiocyanate,NaSCN,Solubility,139,g/100 mL (21 °C)  225 g/100 mL (100 °C)
Sodium thiocyanate,NaSCN,SolubleOther,"soluble in [[acetone]], [[alcohol]]s, [[ammonia]], [[sulfur dioxide|SO2]]",
Sodium thiocyanate,NaSCN,pKa,-1.28,
Sodium thiocyanate,NaSCN,RefractIndex,1.545,
Sodium thiocyanate,NaSCN,CrystalStruct,orthorhombic,
Sodium thiocyanate,NaSCN,ExternalSDS,[http://www.inchem.org/documents/icsc/icsc/eics0675.htm ICSC 0675],
Sodium thiocyanate,NaSCN,EUClass,Harmful ('''Xn'''),
Sodium thiocyanate,NaSCN,NFPA-H,2,
Sodium thiocyanate,NaSCN,NFPA-F,0,
Sodium thiocyanate,NaSCN,NFPA-R,0,
Sodium thiocyanate,NaSCN,RPhrases,"{{R20/21/22}}, {{R32}}, {{R36}}, {{R37}}, {{R38}}",
Sodium thiocyanate,NaSCN,SPhrases,"{{S22}}, {{S26}}, {{S36}}",
Sodium thiocyanate,NaSCN,LD50,764,"mg/kg (oral, rat)"
Sodium thiocyanate,NaSCN,OtherCations,[[Potassium thiocyanate]][[Ammonium thiocyanate]],
Sodium thiocyanate,NaSCN,OtherAnions,[[Sodium cyanate]][[Sodium cyanide]],
Sodium thiosulfate,Na2S2O3,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Sodium thiosulfate,Na2S2O3,ChemSpiderID,22885,
Sodium thiosulfate,Na2S2O3,ChEBI_Ref,{{ebicite|changed|EBI}},
Sodium thiosulfate,Na2S2O3,ChEBI,132112,
Sodium thiosulfate,Na2S2O3,ChEMBL,2096650,
Sodium thiosulfate,Na2S2O3,ChEMBL_Comment,(pentahydrate),
Sodium thiosulfate,Na2S2O3,ChEMBL_Ref,{{ebicite|changed|EBI}},
Sodium thiosulfate,Na2S2O3,UNII_Ref,{{fdacite|correct|FDA}},
Sodium thiosulfate,Na2S2O3,UNII,L0IYT1O31N,
Sodium thiosulfate,Na2S2O3,InChI,"1/2Na.H2O3S2/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",
Sodium thiosulfate,Na2S2O3,InChIKey,AKHNMLFCWUSKQB-NUQVWONBAM,
Sodium thiosulfate,Na2S2O3,SMILES,[Na+].[Na+].[O-]S([O-])(=O)=S,
Sodium thiosulfate,Na2S2O3,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Sodium thiosulfate,Na2S2O3,StdInChI,"1S/2Na.H2O3S2/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",
Sodium thiosulfate,Na2S2O3,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Sodium thiosulfate,Na2S2O3,StdInChIKey,AKHNMLFCWUSKQB-UHFFFAOYSA-L,
Sodium thiosulfate,Na2S2O3,CASNo,7772-98-7,
Sodium thiosulfate,Na2S2O3,CASNo_Ref,{{cascite|correct|CAS}},
Sodium thiosulfate,Na2S2O3,CASNo1,10102-17-7,
Sodium thiosulfate,Na2S2O3,CASNo1_Comment,(pentahydrate),
Sodium thiosulfate,Na2S2O3,CASNo1_Ref,{{cascite|changed|CAS}},
Sodium thiosulfate,Na2S2O3,PubChem,24477,
Sodium thiosulfate,Na2S2O3,RTECS,XN6476000,
Sodium thiosulfate,Na2S2O3,MolarMass,158.11,g/mol (anhydrous)  248.18 g/mol (pentahydrate)
Sodium thiosulfate,Na2S2O3,Appearance,White crystals,
Sodium thiosulfate,Na2S2O3,Odor,Odorless,
Sodium thiosulfate,Na2S2O3,Density,1.667,g/cm3
Sodium thiosulfate,Na2S2O3,Solubility,70.1,g/100 mL (20&nbsp;°C)  231 g/100 mL (100 °C)
Sodium thiosulfate,Na2S2O3,SolubleOther,negligible in [[alcohol]],
Sodium thiosulfate,Na2S2O3,MeltingPtC,48.3,
Sodium thiosulfate,Na2S2O3,MeltingPt_notes,(pentahydrate),
Sodium thiosulfate,Na2S2O3,BoilingPtC,100,
Sodium thiosulfate,Na2S2O3,BoilingPt_notes,"(pentahydrate, - 5H2O decomposition)",
Sodium thiosulfate,Na2S2O3,RefractIndex,1.489,
Sodium thiosulfate,Na2S2O3,CrystalStruct,monoclinic,
Sodium thiosulfate,Na2S2O3,ExternalSDS,[http://www.ch.ntu.edu.tw/~genchem99/msds/exp19/Na2S2O3.pdf External MSDS],
Sodium thiosulfate,Na2S2O3,RPhrases,{{R35}},
Sodium thiosulfate,Na2S2O3,NFPA-H,1,
Sodium thiosulfate,Na2S2O3,NFPA-F,0,
Sodium thiosulfate,Na2S2O3,NFPA-R,0,
Sodium thiosulfate,Na2S2O3,FlashPt,Non-flammable,
Sodium tungstate,Na=2 | W=1 | O=4,CASNo_Ref,{{cascite|correct|CAS}},
Sodium tungstate,Na=2 | W=1 | O=4,CASNo,13472-45-2,
Sodium tungstate,Na=2 | W=1 | O=4,PubChem,26052,
Sodium tungstate,Na=2 | W=1 | O=4,RTECS,YO7875000,
Sodium tungstate,Na=2 | W=1 | O=4,InChI,1S/2Na.4O.W/q2*+1;;;2*-1;,
Sodium tungstate,Na=2 | W=1 | O=4,SMILES,[O-][W](=O)(=O)[O-].[Na+].[Na+],
Sodium tungstate,Na=2 | W=1 | O=4,Appearance,white [[Rhombohedral crystal system|rhombohedral]] crystals,
Sodium tungstate,Na=2 | W=1 | O=4,Density,4.179,g/cm3 (anhydrous)  3.25 g/cm3 (dihydrate)
Sodium tungstate,Na=2 | W=1 | O=4,MeltingPtC,698,
Sodium tungstate,Na=2 | W=1 | O=4,Solubility,57.5,g/100 mL (0 °C)  74.2 g/100 mL (25 °C)  96.9 g/100 mL (100 °C)
Sodium tungstate,Na=2 | W=1 | O=4,SolubleOther,"slightly soluble in [[ammonia]]  insoluble in [[alcohol]], [[acid]]",
Sodium tungstate,Na=2 | W=1 | O=4,CrystalStruct,rhombic (anhydrous)  orthorhombic (dihydrate),
Sodium tungstate,Na=2 | W=1 | O=4,ExternalSDS,9927281,External MSDS]
Sodium zincate,Na2Zn(OH)4,CASNo_Ref,{{cascite|correct|??}},
Sodium zincate,Na2Zn(OH)4,CASNo,12179-14-5,
Sodium zincate,Na2Zn(OH)4,PubChem,166652,
Sodium zincate,Na2Zn(OH)4,EINECS,235-342-1,
Sodium zincate,Na2Zn(OH)4,InChI,1S/2Na.4H2O.Zn/h;;4*1H2;/q2*+1;;;;;+2/p-4,
Sodium zincate,Na2Zn(OH)4,SMILES,[OH-].[OH-].[OH-].[OH-].[Na+].[Na+].[Zn+2],
Sodium zincate,Na2Zn(OH)4,MolarMass,179.418,g/mol
Sodium zincate,Na2Zn(OH)4,Solubility,}},
Sodium zincate,Na2Zn(OH)4,AutoignitionPt,}},
Stibine,SbH3,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Stibine,SbH3,ChemSpiderID,8992,
Stibine,SbH3,InChI,1/Sb.3H/rH3Sb/h1H3,
Stibine,SbH3,InChIKey,OUULRIDHGPHMNQ-LQMOCBGJAH,
Stibine,SbH3,ChEBI_Ref,{{ebicite|correct|EBI}},
Stibine,SbH3,ChEBI,30288,
Stibine,SbH3,SMILES,[Sb],
Stibine,SbH3,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Stibine,SbH3,StdInChI,1S/Sb.3H,
Stibine,SbH3,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Stibine,SbH3,StdInChIKey,OUULRIDHGPHMNQ-UHFFFAOYSA-N,
Stibine,SbH3,CASNo_Ref,{{cascite|changed|??}},
Stibine,SbH3,CASNo,7803-52-3,
Stibine,SbH3,Gmelin,795,
Stibine,SbH3,MolarMass,124.784,g/mol
Stibine,SbH3,Appearance,Colourless gas,
Stibine,SbH3,Odor,"unpleasant, like [[hydrogen sulfide]]",
Stibine,SbH3,Density,5.48,"g/L, gas"
Stibine,SbH3,Solubility,slightly soluble,
Stibine,SbH3,Solvent,other solvents,
Stibine,SbH3,SolubleOther,Insoluble,
Stibine,SbH3,MeltingPtC,−88,
Stibine,SbH3,BoilingPtC,−17,
Stibine,SbH3,VaporPressure,1,atm (20°C)
Stibine,SbH3,MolShape,Trigonal pyramidal,
Stibine,SbH3,EUClass,Harmful ('''Xn''')Dangerous forthe environment ('''N'''),
Stibine,SbH3,NFPA-H,4,
Stibine,SbH3,NFPA-R,2,
Stibine,SbH3,NFPA-F,4,
Stibine,SbH3,RPhrases,{{R20/22}} {{R50/53}},
Stibine,SbH3,SPhrases,{{S2}} {{S61}},
Stibine,SbH3,FlashPt,Flammable gas,
Stibine,SbH3,PEL,0.1,ppm (0.5 mg/m3)
Stibine,SbH3,IDLH,5,ppm
Stibine,SbH3,OtherCompounds,"[[Ammonia]],[[Phosphine]],[[Arsine]][[Bismuthine]][[Triphenylstibine]]",
Strontium carbonate,SrCO3,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Strontium carbonate,SrCO3,ChemSpiderID,14666,
Strontium carbonate,SrCO3,UNII_Ref,{{fdacite|correct|FDA}},
Strontium carbonate,SrCO3,UNII,41YPU4MMCA,
Strontium carbonate,SrCO3,InChI,"1/CH2O3.Sr/c2-1(3)4;/h(H2,2,3,4);/q;+2/p-2",
Strontium carbonate,SrCO3,InChIKey,LEDMRZGFZIAGGB-NUQVWONBAS,
Strontium carbonate,SrCO3,SMILES,[Sr+2].[O-]C([O-])=O,
Strontium carbonate,SrCO3,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Strontium carbonate,SrCO3,StdInChI,"1S/CH2O3.Sr/c2-1(3)4;/h(H2,2,3,4);/q;+2/p-2",
Strontium carbonate,SrCO3,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Strontium carbonate,SrCO3,StdInChIKey,LEDMRZGFZIAGGB-UHFFFAOYSA-L,
Strontium carbonate,SrCO3,CASNo,1633-05-2,
Strontium carbonate,SrCO3,CASNo_Ref,{{cascite|correct|CAS}},
Strontium carbonate,SrCO3,PubChem,15407,
Strontium carbonate,SrCO3,RTECS,WK8305000,
Strontium carbonate,SrCO3,EINECS,216-643-7,
Strontium carbonate,SrCO3,MolarMass,147.63,g/mol
Strontium carbonate,SrCO3,Appearance,White powder,
Strontium carbonate,SrCO3,Odor,Odorless,
Strontium carbonate,SrCO3,Density,3.74,g/cm3
Strontium carbonate,SrCO3,MeltingPtC,1494,
Strontium carbonate,SrCO3,MeltingPt_notes,(decomposes),
Strontium carbonate,SrCO3,Solubility,0.0011,g/100 mL (18 °C)  0.065 g/100 mL (100 °C)
Strontium carbonate,SrCO3,SolubleOther,soluble in [[ammonium chloride]]  slightly soluble in [[ammonia]],
Strontium carbonate,SrCO3,RefractIndex,1.518,
Strontium carbonate,SrCO3,CrystalStruct,rhombic,
Strontium carbonate,SrCO3,NFPA-H,1,
Strontium carbonate,SrCO3,NFPA-F,0,
Strontium carbonate,SrCO3,NFPA-R,0,
Strontium carbonate,SrCO3,ExternalSDS,[http://hazard.com/msds/mf/baker/baker/files/s6890.htm External MSDS data],
Strontium carbonate,SrCO3,FlashPt,Non-flammable,
Strontium carbonate,SrCO3,OtherCations,[[Magnesium carbonate]][[Calcium carbonate]][[Barium carbonate]],
Strontium chloride,SrCl2,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Strontium chloride,SrCl2,ChemSpiderID,55440,
Strontium chloride,SrCl2,UNII_Ref,{{fdacite|correct|FDA}},
Strontium chloride,SrCl2,UNII,EKE8PS9J6Z,
Strontium chloride,SrCl2,ChEBI_Ref,{{ebicite|correct|EBI}},
Strontium chloride,SrCl2,ChEBI,36383,
Strontium chloride,SrCl2,ChEMBL_Ref,{{ebicite|changed|EBI}},
Strontium chloride,SrCl2,ChEMBL,2219640,
Strontium chloride,SrCl2,SMILES,[Sr+2].[Cl-].[Cl-],
Strontium chloride,SrCl2,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Strontium chloride,SrCl2,StdInChI,1S/2ClH.Sr/h2*1H;/q;;+2/p-2,
Strontium chloride,SrCl2,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Strontium chloride,SrCl2,StdInChIKey,AHBGXTDRMVNFER-UHFFFAOYSA-L,
Strontium chloride,SrCl2,InChIKey1,AHBGXTDRMVNFER-UHFFFAOYSA-L,
Strontium chloride,SrCl2,CASNo,10476-85-4,
Strontium chloride,SrCl2,CASNo_Ref,{{cascite|correct|CAS}},
Strontium chloride,SrCl2,CASNo1_Ref,{{cascite|correct|??}},
Strontium chloride,SrCl2,CASNo1,10025-70-4,
Strontium chloride,SrCl2,CASNo1_Comment,(hexahydrate),
Strontium chloride,SrCl2,EINECS,233-971-6,
Strontium chloride,SrCl2,PubChem,61520,
Strontium chloride,SrCl2,InChI,1S/2ClH.Sr/h2*1H;/q;;+2/p-2,
Strontium chloride,SrCl2,MolarMass,158.53&nbsp;g/mol (anhydrous)266.62&nbsp;g/mol (hexahydrate),
Strontium chloride,SrCl2,Appearance,White crystalline solid,
Strontium chloride,SrCl2,Density,3,"(anhydrous, monoclinic form)2.672&nbsp;g/cm3 (dihydrate)1.930&nbsp;g/cm3 (hexahydrate)"
Strontium chloride,SrCl2,MeltingPtC,874,
Strontium chloride,SrCl2,MeltingPt_notes,(anhydrous)  61&nbsp;°C (hexahydrate),
Strontium chloride,SrCl2,BoilingPtC,1250,
Strontium chloride,SrCl2,BoilingPt_notes,(anhydrous),
Strontium chloride,SrCl2,Solubility,''anhydrous:''  53.8&nbsp;g/100&nbsp;mL (20&nbsp;°C)  ''hexahydrate:''  106&nbsp;g/100&nbsp;mL (0&nbsp;°C)  206&nbsp;g/100&nbsp;mL (40&nbsp;°C),
Strontium chloride,SrCl2,SolubleOther,[[ethanol]]: very slightly soluble[[acetone]]: very slightly soluble  [[ammonia]]: insoluble,
Strontium chloride,SrCl2,RefractIndex,1.650,(anhydrous)  1.594 (dihydrate)  1.536 (hexahydrate)
Strontium chloride,SrCl2,CrystalStruct,Deformed [[titanium(IV) oxide|rutile]] structure,
Strontium chloride,SrCl2,Coordination,octahedral (six-coordinate),
Strontium chloride,SrCl2,HeatCapacity,}},
Strontium chloride,SrCl2,MainHazards,Irritant,
Strontium chloride,SrCl2,FlashPt,Non-flammable,
Strontium chloride,SrCl2,OtherAnions,[[Strontium fluoride]][[Strontium bromide]][[Strontium iodide]],
Strontium chloride,SrCl2,OtherCations,[[Beryllium chloride]][[Magnesium chloride]][[Calcium chloride]][[Barium chloride]][[Radium chloride]],
Strontium fluoride,SrF2,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Strontium fluoride,SrF2,ChemSpiderID,74190,
Strontium fluoride,SrF2,InChI,1/2FH.Sr/h2*1H;/q;;+2/p-2,
Strontium fluoride,SrF2,InChIKey,FVRNDBHWWSPNOM-NUQVWONBAO,
Strontium fluoride,SrF2,SMILES,[Sr+2].[F-].[F-],
Strontium fluoride,SrF2,StdInChI_Ref,{{stdinchicite|correct|chemspider}},
Strontium fluoride,SrF2,StdInChI,1S/2FH.Sr/h2*1H;/q;;+2/p-2,
Strontium fluoride,SrF2,StdInChIKey_Ref,{{stdinchicite|correct|chemspider}},
Strontium fluoride,SrF2,StdInChIKey,FVRNDBHWWSPNOM-UHFFFAOYSA-L,
Strontium fluoride,SrF2,CASNo,7783-48-4,
Strontium fluoride,SrF2,CASNo_Ref,{{cascite|correct|CAS}},
Strontium fluoride,SrF2,EINECS,232-00-3,
Strontium fluoride,SrF2,PubChem,82210,
Strontium fluoride,SrF2,MolarMass,125.62,g/mol
Strontium fluoride,SrF2,Density,4.24,g/cm3
Strontium fluoride,SrF2,Solubility,0.039,g/100 mL
Strontium fluoride,SrF2,MeltingPtC,1477,
Strontium fluoride,SrF2,BoilingPtC,2460,
Strontium fluoride,SrF2,RefractIndex,1.439,@0.58 µm
Strontium fluoride,SrF2,CrystalStruct,"[[cubic crystal system]], [[pearson symbol|''cF12'']]",
Strontium fluoride,SrF2,SpaceGroup,"Fm3m, #225",
Strontium fluoride,SrF2,Coordination,"Sr, 8, cubicF, 4, tetrahedral",
Strontium fluoride,SrF2,FlashPt,Non-flammable,
Strontium fluoride,SrF2,OtherAnions,[[Strontium chloride]][[Strontium bromide]][[Strontium iodide]],
Strontium fluoride,SrF2,OtherCations,[[beryllium fluoride]][[magnesium fluoride]][[calcium fluoride]][[barium fluoride]],
Strontium hydroxide,Sr(OH)2,ChemSpiderID_Ref,{{chemspidercite|correct|chemspider}},
Strontium hydroxide,Sr(OH)2,ChemSpiderID,79094,
Strontium hydroxide,Sr(OH)2,InChI,1/2H2O.Sr/h2*1H2;/q;;+2/p-2,
Strontium hydroxide,Sr(OH)2,InChIKey,UUCCCPNEFXQJEL-NUQVWONBAP,
Strontium hydroxide,Sr(OH)2,ChEBI_Ref,{{ebicite|correct|EBI}},
Strontium hydroxide,Sr(OH)2,ChEBI,35105,
